Date,Power (kW),Temperature (ºC),Humidity (%),Pressure (mbar),Rain (mm/h),Day of Week,Hour,Day Type,Power-1 (kW),Power-2 (kW),HDH (hºC)
2017-01-09 12:00:00,342.425265,11.163333333333334,50.06,1028.5,0.0,0,12,0,382.3906814,369.745194,4.836666666666666
2017-01-09 13:00:00,333.8182211,13.209166666666668,39.64666666666667,1027.8333333333333,0.0,0,13,0,342.425265,382.3906814,2.790833333333333
2017-01-09 14:00:00,338.8472815,15.978333333333332,34.04666666666667,1027.0,0.0,0,14,0,333.8182211,342.425265,0.0216666666666665
2017-01-09 15:00:00,352.7805918,15.893333333333333,37.635,1027.0,0.0,0,15,0,338.8472815,333.8182211,0.1066666666666673
2017-01-09 16:00:00,342.5922864,16.100833333333334,38.348333333333336,1027.0,0.0,0,16,0,352.7805918,338.8472815,0.0
2017-01-09 17:00:00,300.6267992,14.736666666666666,44.32333333333333,1027.0,0.0,0,17,0,342.5922864,352.7805918,1.2633333333333336
2017-01-09 18:00:00,243.9088015,13.589166666666666,43.833333333333336,1027.0,0.0,0,18,0,300.6267992,342.5922864,2.4108333333333345
2017-01-09 19:00:00,204.8843979,13.299166666666666,39.62583333333333,1027.0833333333333,0.0,0,19,0,243.9088015,300.6267992,2.7008333333333336
2017-01-09 20:00:00,146.0824001,12.756666666666668,42.0675,1027.3333333333333,0.0,0,20,0,204.8843979,243.9088015,3.2433333333333323
2017-01-09 21:00:00,136.4502048,11.835833333333332,49.32,1027.4166666666667,0.0,0,21,0,146.0824001,204.8843979,4.164166666666667
2017-01-09 22:00:00,140.421463,11.463333333333331,55.36333333333334,1027.0833333333333,0.0,0,22,0,136.4502048,146.0824001,4.536666666666667
2017-01-09 23:00:00,145.5509874,11.935,48.42,1027.0,0.0,0,23,0,140.421463,136.4502048,4.065
2017-01-10 00:00:00,145.2112935,11.938333333333333,51.32666666666666,1027.5833333333333,0.0,1,0,1,145.5509874,140.421463,4.061666666666667
2017-01-10 01:00:00,143.1871532,11.6475,69.96166666666666,1027.1666666666667,0.0,1,1,1,145.2112935,145.5509874,4.352499999999999
2017-01-10 02:00:00,143.3638024,11.424166666666666,72.95,1026.9166666666667,0.0,1,2,1,143.1871532,145.2112935,4.575833333333334
2017-01-10 03:00:00,144.0616086,11.413333333333334,74.78333333333333,1026.5833333333333,0.0,1,3,1,143.3638024,143.1871532,4.586666666666666
2017-01-10 04:00:00,140.9643872,11.351666666666668,75.02499999999999,1026.0,0.0,1,4,1,144.0616086,143.3638024,4.648333333333333
2017-01-10 05:00:00,144.7215315,11.23,74.35000000000001,1026.0,0.0,1,5,1,140.9643872,144.0616086,4.770000000000001
2017-01-10 06:00:00,156.9285354,11.4075,73.11666666666666,1026.0,0.0,1,6,1,144.7215315,140.9643872,4.592499999999999
2017-01-10 07:00:00,191.373455,11.945,71.53333333333333,1026.0,0.0,1,7,1,156.9285354,144.7215315,4.055
2017-01-10 08:00:00,265.1297285,11.981666666666667,71.425,1026.5833333333333,0.0,1,8,1,191.373455,156.9285354,4.018333333333333
2017-01-10 09:00:00,342.2329183,12.263333333333334,70.625,1027.0,0.0,1,9,1,265.1297285,191.373455,3.7366666666666655
2017-01-10 10:00:00,363.7020751,12.800833333333332,68.22333333333334,1027.0,0.0,1,10,1,342.2329183,265.1297285,3.1991666666666685
2017-01-10 11:00:00,365.230593,13.693333333333332,65.35666666666667,1026.4166666666667,0.0,1,11,1,363.7020751,342.2329183,2.306666666666666
2017-01-10 12:00:00,340.6564707,14.151666666666666,65.615,1025.4166666666667,0.0,1,12,1,365.230593,363.7020751,1.8483333333333345
2017-01-10 13:00:00,339.465763,14.705833333333333,59.12833333333333,1024.0833333333333,0.0,1,13,1,340.6564707,365.230593,1.2941666666666674
2017-01-10 14:00:00,343.1385594,13.883333333333333,65.1675,1023.6666666666666,0.0,1,14,1,339.465763,340.6564707,2.116666666666667
2017-01-10 15:00:00,344.0038056,13.959166666666668,61.91083333333333,1023.1666666666666,0.0,1,15,1,343.1385594,339.465763,2.040833333333333
2017-01-10 16:00:00,343.097118,13.1925,66.69916666666667,1024.1666666666667,0.0,1,16,1,344.0038056,343.1385594,2.807499999999999
2017-01-10 17:00:00,299.1822106,12.934166666666668,68.2975,1024.0,0.0,1,17,1,343.097118,344.0038056,3.065833333333332
2017-01-10 18:00:00,237.4219666,12.7075,68.31166666666667,1024.0,0.0,1,18,1,299.1822106,343.097118,3.292499999999998
2017-01-10 19:00:00,193.5248497,12.4575,70.53166666666667,1024.0,0.0,1,19,1,237.4219666,299.1822106,3.542499999999998
2017-01-10 20:00:00,157.7255498,12.565,68.20333333333333,1023.9166666666666,0.0,1,20,1,193.5248497,237.4219666,3.4350000000000005
2017-01-10 21:00:00,145.8971696,12.430833333333334,68.61333333333333,1024.0,0.0,1,21,1,157.7255498,193.5248497,3.569166666666666
2017-01-10 22:00:00,141.8570517,12.36,69.19083333333333,1024.0,0.0,1,22,1,145.8971696,157.7255498,3.640000000000001
2017-01-10 23:00:00,142.6350198,12.395,69.05583333333333,1024.0833333333333,0.0,1,23,1,141.8570517,145.8971696,3.604999999999999
2017-01-11 00:00:00,143.1216423,12.244166666666668,70.35166666666667,1024.0,0.0,2,0,2,142.6350198,141.8570517,3.755833333333333
2017-01-11 01:00:00,141.5033347,12.224166666666669,71.175,1023.1666666666666,0.0,2,1,2,143.1216423,142.6350198,3.775833333333333
2017-01-11 02:00:00,142.3702553,12.2475,70.1775,1023.0,0.0,2,2,2,141.5033347,143.1216423,3.7525
2017-01-11 03:00:00,139.7734702,12.285833333333334,68.97416666666668,1023.25,0.0,2,3,2,142.3702553,141.5033347,3.7141666666666655
2017-01-11 04:00:00,137.2941024,12.214166666666666,68.26416666666667,1023.0,0.0,2,4,2,139.7734702,142.3702553,3.7858333333333354
2017-01-11 05:00:00,141.5906128,12.075,68.13833333333334,1023.75,0.0,2,5,2,137.2941024,139.7734702,3.924999999999999
2017-01-11 06:00:00,152.2958892,11.875,70.67833333333333,1024.0,0.0,2,6,2,141.5906128,137.2941024,4.125
2017-01-11 07:00:00,180.8111305,11.8525,71.84166666666667,1024.3333333333333,0.0,2,7,2,152.2958892,141.5906128,4.147500000000001
2017-01-11 08:00:00,240.6922791,12.078333333333331,72.15833333333333,1025.25,0.0,2,8,2,180.8111305,152.2958892,3.921666666666667
2017-01-11 09:00:00,305.3682814,12.941538461538462,66.84307692307692,1026.0,0.0,2,9,2,240.6922791,180.8111305,3.058461538461538
2017-01-11 10:00:00,342.1954536,13.8425,62.50666666666667,1026.0,0.0,2,10,2,305.3682814,240.6922791,2.157499999999999
2017-01-11 11:00:00,348.0502025,13.8175,64.28916666666667,1026.0,0.0,2,11,2,342.1954536,305.3682814,2.182499999999999
2017-01-11 12:00:00,314.8504086,16.348333333333333,55.57416666666666,1025.9166666666667,0.0,2,12,2,348.0502025,342.1954536,0.0
2017-01-11 13:00:00,288.3572146,16.840833333333332,54.42,1025.5,0.0,2,13,2,314.8504086,348.0502025,0.0
2017-01-11 14:00:00,301.4962314,17.641666666666666,51.635,1025.0,0.0,2,14,2,288.3572146,314.8504086,0.0
2017-01-11 15:00:00,316.4136703,18.19333333333333,49.775,1025.0,0.0,2,15,2,301.4962314,288.3572146,0.0
2017-01-11 16:00:00,311.7404199,17.034166666666668,52.88166666666667,1025.75,0.0,2,16,2,316.4136703,301.4962314,0.0
2017-01-11 17:00:00,284.4123282,15.9375,55.63,1026.0,0.0,2,17,2,311.7404199,316.4136703,0.0625
2017-01-11 18:00:00,233.4211971,15.6825,58.44583333333333,1026.0,0.0,2,18,2,284.4123282,311.7404199,0.3175000000000008
2017-01-11 19:00:00,201.5713882,14.8,65.54,1026.25,0.0,2,19,2,233.4211971,284.4123282,1.200000000000001
2017-01-11 20:00:00,161.09821,14.65,66.24416666666667,1027.0,0.0,2,20,2,201.5713882,233.4211971,1.3499999999999996
2017-01-11 21:00:00,151.6173386,13.526666666666666,71.98416666666667,1027.0,0.0,2,21,2,161.09821,201.5713882,2.4733333333333345
2017-01-11 22:00:00,146.0568655,13.178333333333333,72.91666666666667,1027.0,0.0,2,22,2,151.6173386,161.09821,2.821666666666667
2017-01-11 23:00:00,144.9477848,12.76,75.13076923076923,1027.0,0.0,2,23,2,146.0568655,151.6173386,3.24
2017-01-12 00:00:00,147.0129479,12.3175,77.09166666666667,1027.1666666666667,0.0,3,0,3,144.9477848,146.0568655,3.682499999999999
2017-01-12 01:00:00,145.015598,11.3825,79.26666666666667,1027.9166666666667,0.0,3,1,3,147.0129479,144.9477848,4.6175
2017-01-12 02:00:00,141.3796384,10.759166666666667,82.05,1027.4166666666667,0.0,3,2,3,145.015598,147.0129479,5.240833333333333
2017-01-12 03:00:00,142.353302,10.4575,84.2,1027.0,0.0,3,3,3,141.3796384,145.015598,5.5425
2017-01-12 04:00:00,141.3398714,9.453333333333331,89.06666666666666,1027.0,0.0,3,4,3,142.353302,141.3796384,6.546666666666667
2017-01-12 05:00:00,144.5339987,8.930833333333334,93.05,1027.0,0.0,3,5,3,141.3398714,142.353302,7.069166666666666
2017-01-12 06:00:00,155.4525518,8.348333333333334,93.8,1027.0,0.0,3,6,3,144.5339987,141.3398714,7.6516666666666655
2017-01-12 07:00:00,185.400033,8.110833333333334,94.10833333333332,1027.1666666666667,0.0,3,7,3,155.4525518,144.5339987,7.889166666666666
2017-01-12 08:00:00,268.0429752,8.386666666666667,94.54166666666669,1028.0,0.0,3,8,3,185.400033,155.4525518,7.613333333333333
2017-01-12 09:00:00,337.531831,9.0275,94.75,1028.5,0.0,3,9,3,268.0429752,185.400033,6.9725
2017-01-12 10:00:00,357.9461158,10.366666666666667,94.71666666666664,1029.0,0.0,3,10,3,337.531831,268.0429752,5.633333333333333
2017-01-12 11:00:00,364.3751839,9.783333333333331,95.10833333333332,1029.0,0.0,3,11,3,357.9461158,337.531831,6.216666666666667
2017-01-12 12:00:00,333.5817121,10.239166666666668,94.84166666666664,1028.25,0.0,3,12,3,364.3751839,357.9461158,5.760833333333332
2017-01-12 13:00:00,328.8977874,10.750833333333333,94.45,1027.5,0.0,3,13,3,333.5817121,364.3751839,5.249166666666667
2017-01-12 14:00:00,341.1679999,12.31,86.09166666666665,1027.0,0.0,3,14,3,328.8977874,333.5817121,3.69
2017-01-12 15:00:00,332.8880919,13.704166666666666,74.14916666666666,1026.3333333333333,0.0,3,15,3,341.1679999,328.8977874,2.2958333333333343
2017-01-12 16:00:00,315.2675435,13.569166666666666,74.30833333333332,1027.0,0.0,3,16,3,332.8880919,341.1679999,2.430833333333334
2017-01-12 17:00:00,303.240119,12.905833333333334,70.2525,1027.0,0.0,3,17,3,315.2675435,332.8880919,3.0941666666666663
2017-01-12 18:00:00,243.8290582,12.284166666666666,71.0,1027.0,0.0,3,18,3,303.240119,315.2675435,3.715833333333334
2017-01-12 19:00:00,207.313743,12.165833333333332,70.925,1027.9166666666667,0.0,3,19,3,243.8290582,303.240119,3.8341666666666665
2017-01-12 20:00:00,171.4311417,12.136923076923075,71.55384615384615,1028.0,0.0,3,20,3,207.313743,243.8290582,3.863076923076923
2017-01-12 21:00:00,156.0327314,12.1625,73.925,1028.0,0.0,3,21,3,171.4311417,207.313743,3.8375
2017-01-12 22:00:00,152.1033332,12.309166666666668,72.91666666666667,1028.0,0.0,3,22,3,156.0327314,171.4311417,3.690833333333332
2017-01-12 23:00:00,151.3707832,12.05,72.3076923076923,1028.0,0.0,3,23,3,152.1033332,156.0327314,3.9499999999999993
2017-01-13 00:00:00,149.4621765,11.808333333333332,71.80833333333334,1028.0,0.0,4,0,4,151.3707832,152.1033332,4.191666666666668
2017-01-13 01:00:00,142.9860159,11.6575,71.97500000000001,1028.0,0.0,4,1,4,149.4621765,151.3707832,4.342500000000001
2017-01-13 02:00:00,142.6249734,11.430833333333332,76.35833333333333,1028.0,0.0,4,2,4,142.9860159,149.4621765,4.569166666666668
2017-01-13 03:00:00,143.9186567,11.473333333333334,79.575,1027.6666666666667,0.0,4,3,4,142.6249734,142.9860159,4.5266666666666655
2017-01-13 04:00:00,141.3377784,11.621666666666668,80.25833333333334,1027.0,0.0,4,4,4,143.9186567,142.6249734,4.378333333333332
2017-01-13 05:00:00,142.2810935,11.2975,75.44166666666666,1027.1666666666667,0.0,4,5,4,141.3377784,143.9186567,4.702500000000001
2017-01-13 06:00:00,157.5281799,10.758333333333333,66.54,1028.0,0.0,4,6,4,142.2810935,141.3377784,5.241666666666667
2017-01-13 07:00:00,195.2565979,10.294166666666667,62.07916666666667,1028.0,0.0,4,7,4,157.5281799,142.2810935,5.705833333333333
2017-01-13 08:00:00,266.4129468,10.3775,61.57083333333333,1028.9166666666667,0.0,4,8,4,195.2565979,157.5281799,5.6225000000000005
2017-01-13 09:00:00,352.9662409,11.114166666666668,58.0075,1029.75,0.0,4,9,4,266.4129468,195.2565979,4.885833333333332
2017-01-13 10:00:00,382.9237685,11.348333333333334,53.4,1030.0,0.0,4,10,4,352.9662409,266.4129468,4.6516666666666655
2017-01-13 11:00:00,388.23057,11.6075,50.8,1029.4166666666667,0.0,4,11,4,382.9237685,352.9662409,4.3925
2017-01-13 12:00:00,338.0186628,11.944166666666668,48.83416666666667,1028.8333333333333,0.0,4,12,4,388.23057,382.9237685,4.055833333333332
2017-01-13 13:00:00,306.9353105,12.146666666666668,48.725,1028.0833333333333,0.0,4,13,4,338.0186628,388.23057,3.8533333333333335
2017-01-13 14:00:00,309.9504863,12.180833333333332,46.8375,1028.0,0.0,4,14,4,306.9353105,338.0186628,3.819166666666668
2017-01-13 15:00:00,334.0892646,12.075,49.44916666666666,1028.0,0.0,4,15,4,309.9504863,306.9353105,3.924999999999999
2017-01-13 16:00:00,324.4941154,11.5475,50.8475,1028.0,0.0,4,16,4,334.0892646,309.9504863,4.452500000000001
2017-01-13 17:00:00,291.3447628,10.73,56.5275,1028.0,0.0,4,17,4,324.4941154,334.0892646,5.270000000000001
2017-01-13 18:00:00,228.2002086,9.9025,60.26666666666667,1028.8333333333333,0.0,4,18,4,291.3447628,324.4941154,6.0975
2017-01-13 19:00:00,193.6891502,9.6925,60.946666666666665,1029.0,0.0,4,19,4,228.2002086,291.3447628,6.307499999999999
2017-01-13 20:00:00,158.5397268,9.5725,59.99666666666667,1029.25,0.0,4,20,4,193.6891502,228.2002086,6.4275
2017-01-13 21:00:00,148.9586007,9.3025,61.58166666666667,1029.6666666666667,0.0,4,21,4,158.5397268,193.6891502,6.6975
2017-01-13 22:00:00,142.4380685,9.145833333333334,61.69583333333333,1030.0,0.0,4,22,4,148.9586007,158.5397268,6.854166666666666
2017-01-13 23:00:00,143.0718289,9.022307692307692,60.878461538461536,1030.0,0.0,4,23,4,142.4380685,148.9586007,6.977692307692308
2017-01-14 00:00:00,142.7222979,8.7825,58.78583333333333,1030.0,0.0,5,0,5,143.0718289,142.4380685,7.217499999999999
2017-01-14 01:00:00,140.7075761,8.58,55.07666666666666,1029.9166666666667,0.0,5,1,5,142.7222979,143.0718289,7.42
2017-01-14 02:00:00,138.3267886,8.246666666666666,57.708333333333336,1030.0,0.0,5,2,5,140.7075761,142.7222979,7.753333333333334
2017-01-14 03:00:00,139.209616,8.061666666666666,57.95166666666666,1030.0,0.0,5,3,5,138.3267886,140.7075761,7.938333333333334
2017-01-14 04:00:00,132.4393889,7.529166666666666,58.74166666666667,1029.0833333333333,0.0,5,4,5,139.209616,138.3267886,8.470833333333335
2017-01-14 05:00:00,131.3840983,7.383333333333333,53.365833333333335,1029.0,0.0,5,5,5,132.4393889,139.209616,8.616666666666667
2017-01-14 06:00:00,137.9709786,7.403333333333333,51.274166666666666,1029.3333333333333,0.0,5,6,5,131.3840983,132.4393889,8.596666666666668
2017-01-14 07:00:00,141.0908044,7.578333333333333,49.19166666666666,1030.0,0.0,5,7,5,137.9709786,131.3840983,8.421666666666667
2017-01-14 08:00:00,143.6176833,7.756666666666667,48.105,1030.0833333333333,0.0,5,8,5,141.0908044,137.9709786,8.243333333333332
2017-01-14 09:00:00,145.3019204,8.521666666666667,46.1775,1031.0,0.0,5,9,5,143.6176833,141.0908044,7.478333333333333
2017-01-14 10:00:00,131.9701383,8.86,49.675,1031.0,0.0,5,10,5,145.3019204,143.6176833,7.140000000000001
2017-01-14 11:00:00,130.963196,9.374166666666666,46.17250000000001,1031.0,0.0,5,11,5,131.9701383,145.3019204,6.625833333333334
2017-01-14 12:00:00,127.2102377,10.315833333333334,41.11833333333333,1030.5,0.0,5,12,5,130.963196,131.9701383,5.684166666666666
2017-01-14 13:00:00,130.5979675,11.091666666666669,39.821666666666665,1030.0,0.0,5,13,5,127.2102377,130.963196,4.908333333333333
2017-01-14 14:00:00,130.3664817,11.403333333333334,40.89333333333333,1029.0,0.0,5,14,5,130.5979675,127.2102377,4.596666666666666
2017-01-14 15:00:00,133.2077292,11.886666666666663,36.579166666666666,1029.0,0.0,5,15,5,130.3664817,130.5979675,4.113333333333335
2017-01-14 16:00:00,135.844072,12.05,34.85,1029.1666666666667,0.0,5,16,5,133.2077292,130.3664817,3.950000000000001
2017-01-14 17:00:00,149.3679915,11.3075,41.47083333333333,1030.0,0.0,5,17,5,135.844072,133.2077292,4.692500000000001
2017-01-14 18:00:00,144.0272834,9.823333333333332,53.07333333333333,1030.0,0.0,5,18,5,149.3679915,135.844072,6.176666666666668
2017-01-14 19:00:00,143.1335724,9.119166666666668,54.671666666666674,1030.5833333333333,0.0,5,19,5,144.0272834,149.3679915,6.880833333333333
2017-01-14 20:00:00,140.5451593,8.779166666666667,54.78,1031.0,0.0,5,20,5,143.1335724,144.0272834,7.220833333333333
2017-01-14 21:00:00,142.1241185,8.790833333333333,52.84833333333333,1031.0,0.0,5,21,5,140.5451593,143.1335724,7.209166666666666
2017-01-14 22:00:00,140.295883,8.751666666666667,52.675,1031.0833333333333,0.0,5,22,5,142.1241185,140.5451593,7.248333333333333
2017-01-14 23:00:00,139.3718235,8.6225,54.405,1032.0,0.0,5,23,5,140.295883,142.1241185,7.377499999999999
2017-01-15 00:00:00,141.8486797,8.345,57.19083333333333,1032.0,0.0,6,0,6,139.3718235,140.295883,7.654999999999999
2017-01-15 01:00:00,135.3936584,7.896666666666667,59.76166666666666,1032.0,0.0,6,1,6,141.8486797,139.3718235,8.103333333333332
2017-01-15 02:00:00,131.2346581,7.345,62.41416666666667,1032.0,0.0,6,2,6,135.3936584,141.8486797,8.655000000000001
2017-01-15 03:00:00,131.8428839,7.09975,60.946666666666665,1032.0,0.0,6,3,6,131.2346581,135.3936584,8.90025
2017-01-15 04:00:00,130.2383901,6.881083333333334,57.89666666666667,1032.0,0.0,6,4,6,131.8428839,131.2346581,9.118916666666667
2017-01-15 05:00:00,129.648792,6.93175,53.475,1032.0,0.0,6,5,6,130.2383901,131.8428839,9.06825
2017-01-15 06:00:00,131.8734417,6.694,56.12916666666666,1032.3333333333333,0.0,6,6,6,129.648792,130.2383901,9.306
2017-01-15 07:00:00,132.5639224,6.212166666666666,59.17,1033.0,0.0,6,7,6,131.8734417,129.648792,9.787833333333335
2017-01-15 08:00:00,132.5205973,6.169583333333333,60.76833333333334,1033.0,0.0,6,8,6,132.5639224,131.8734417,9.830416666666668
2017-01-15 09:00:00,133.0930328,6.974083333333333,58.46833333333333,1033.5,0.0,6,9,6,132.5205973,132.5639224,9.025916666666667
2017-01-15 10:00:00,131.9226272,8.055,54.69416666666667,1034.0,0.0,6,10,6,133.0930328,132.5205973,7.945
2017-01-15 11:00:00,134.5782256,9.1825,46.445,1033.5833333333333,0.0,6,11,6,131.9226272,133.0930328,6.817500000000001
2017-01-15 12:00:00,135.3967979,11.069166666666666,38.5275,1032.5,0.0,6,12,6,134.5782256,131.9226272,4.930833333333334
2017-01-15 13:00:00,136.8020381,12.720833333333331,36.34083333333333,1031.5,0.0,6,13,6,135.3967979,134.5782256,3.279166666666667
2017-01-15 14:00:00,136.8644095,12.777499999999998,39.49916666666667,1031.0,0.0,6,14,6,136.8020381,135.3967979,3.222500000000002
2017-01-15 15:00:00,137.675447,13.151666666666666,35.99666666666666,1031.0,0.0,6,15,6,136.8644095,136.8020381,2.8483333333333345
2017-01-15 16:00:00,138.5917624,13.2075,31.79833333333333,1031.0,0.0,6,16,6,137.675447,136.8644095,2.792499999999998
2017-01-15 17:00:00,139.7736795,11.475833333333334,44.66666666666666,1031.0,0.0,6,17,6,138.5917624,137.675447,4.524166666666666
2017-01-15 18:00:00,141.0083402,10.195833333333333,50.67416666666667,1031.0,0.0,6,18,6,139.7736795,138.5917624,5.804166666666667
2017-01-15 19:00:00,140.9790382,9.608333333333333,55.1925,1031.0,0.0,6,19,6,141.0083402,139.7736795,6.391666666666668
2017-01-15 20:00:00,141.9748876,9.4425,63.67666666666667,1031.0,0.0,6,20,6,140.9790382,141.0083402,6.557499999999999
2017-01-15 21:00:00,139.1786396,9.425,65.57,1031.0,0.0,6,21,6,141.9748876,140.9790382,6.575000000000001
2017-01-15 22:00:00,140.5870193,9.4525,61.95583333333334,1031.0,0.0,6,22,6,139.1786396,141.9748876,6.547500000000001
2017-01-15 23:00:00,138.4389734,9.745384615384616,59.12307692307692,1031.0,0.0,6,23,6,140.5870193,139.1786396,6.254615384615384
2017-01-16 00:00:00,138.5132749,9.354166666666666,59.2425,1030.5833333333333,0.0,0,0,0,138.4389734,140.5870193,6.645833333333334
2017-01-16 01:00:00,137.0887791,9.114166666666668,57.405,1030.0,0.0,0,1,0,138.5132749,138.4389734,6.885833333333332
2017-01-16 02:00:00,135.3769144,8.904166666666667,56.88,1030.0,0.0,0,2,0,137.0887791,138.5132749,7.095833333333333
2017-01-16 03:00:00,133.5281675,7.9925,62.84333333333333,1030.0,0.0,0,3,0,135.3769144,137.0887791,8.0075
2017-01-16 04:00:00,133.7962808,7.801666666666667,64.09666666666666,1029.3333333333333,0.0,0,4,0,133.5281675,135.3769144,8.198333333333334
2017-01-16 05:00:00,138.0387918,7.775583333333333,63.446666666666665,1029.0,0.0,0,5,0,133.7962808,133.5281675,8.224416666666666
2017-01-16 06:00:00,156.8370713,6.2655,81.175,1029.3333333333333,0.0,0,6,0,138.0387918,133.7962808,9.7345
2017-01-16 07:00:00,175.7508844,5.374583333333334,83.93333333333332,1030.0,0.0,0,7,0,156.8370713,138.0387918,10.625416666666666
